Gene	Protein_ID
PAPLA_05747	441521
PAPLA_05748	495230
PAPLA_05749	455646
PAPLA_05750	495242
PAPLA_05751	495247
PAPLA_05752	495248
PAPLA_05753	495255
PAPLA_05754	356514
PAPLA_05755	541610
PAPLA_05756	495268
PAPLA_05757	535943
PAPLA_05758	512010
PAPLA_05759	495280
PAPLA_05760	495281
PAPLA_05761	495286
PAPLA_05762	541617
PAPLA_05763	541618
PAPLA_05764	512016
PAPLA_05765	495293
PAPLA_05766	441150
PAPLA_05767	357048
PAPLA_05768	505981
PAPLA_05769	495309
PAPLA_05770	495312
PAPLA_05771	495313
PAPLA_05772	495318
PAPLA_05773	357137
PAPLA_05774	495385
PAPLA_05775	495400
PAPLA_05776	357768
PAPLA_05777	495409
PAPLA_05778	358031
PAPLA_05779	512041
PAPLA_05780	495425
PAPLA_05781	495425
PAPLA_05782	495432
PAPLA_05783	495435
PAPLA_05784	541647
PAPLA_05785	474066
PAPLA_05786	495446
PAPLA_05787	455754
PAPLA_05788	495449
PAPLA_05789	495454
PAPLA_05790	512052
PAPLA_05791	495464
PAPLA_05792	495467
PAPLA_05793	495469
PAPLA_05794	441814
PAPLA_05795	495472
PAPLA_05796	495478
PAPLA_05797	495479
PAPLA_05798	358983
PAPLA_05799	495487
PAPLA_05800	495490
PAPLA_05801	359048
PAPLA_05802	512065
PAPLA_05803	495495
PAPLA_05804	495498
PAPLA_05805	441458
PAPLA_05806	541673
PAPLA_05807	495510
PAPLA_05808	466553
PAPLA_05809	512076
PAPLA_05810	531711
PAPLA_05811	512079
PAPLA_05812	359702
PAPLA_05813	359912
PAPLA_05814	495539
PAPLA_05815	495546
PAPLA_05816	495549
PAPLA_05817	541686
PAPLA_05818	466565
PAPLA_05819	360056
PAPLA_05820	360080
PAPLA_05821	495568
PAPLA_05822	495572
PAPLA_05823	541693
PAPLA_05824	531717
PAPLA_05825	512096
PAPLA_05826	495604
PAPLA_05827	495606
PAPLA_05828	495611
PAPLA_05829	495613
PAPLA_05830	360422
PAPLA_05831	360452
PAPLA_05832	541702
PAPLA_05833	466602
PAPLA_05834	466603
PAPLA_05835	495639
PAPLA_05836	531792
PAPLA_05837	360781
PAPLA_05838	512110
PAPLA_05839	495655
PAPLA_05840	361135
PAPLA_05841	495664
PAPLA_05842	495667
PAPLA_05843	541713
PAPLA_05844	495680
PAPLA_05845	511555
PAPLA_05846	495685
PAPLA_05847	455874
PAPLA_05848	495693
PAPLA_05849	536008
PAPLA_05850	495698
PAPLA_05851	541720
PAPLA_05852	495701
PAPLA_05853	361596
PAPLA_05854	512127
PAPLA_05855	495713
PAPLA_05856	495714
PAPLA_05857	495718
PAPLA_05858	361770
PAPLA_05859	361796
PAPLA_05860	495722
PAPLA_05861	441130
PAPLA_05862	547494
PAPLA_05863	547494
PAPLA_05864	495729
PAPLA_05865	495731
PAPLA_05866	495733
PAPLA_05867	495737
PAPLA_05868	495741
PAPLA_05869	495744
PAPLA_05870	495745
PAPLA_05871	495748
PAPLA_05872	362117
PAPLA_05873	441107
PAPLA_05874	495755
PAPLA_05875	512150
PAPLA_05876	495771
PAPLA_05877	495774
PAPLA_05878	495775
PAPLA_05879	495778
PAPLA_05880	495781
PAPLA_05881	495791
PAPLA_05882	495798
PAPLA_05883	495798
PAPLA_05884	455940
PAPLA_05885	455940
PAPLA_05886	495804
PAPLA_05887	495805
PAPLA_05888	495808
PAPLA_05889	495810
PAPLA_05890	512163
PAPLA_05891	495817
PAPLA_05892	455953
PAPLA_05893	474157
PAPLA_05894	531952
PAPLA_05895	495824
PAPLA_05896	495828
PAPLA_05897	512170
PAPLA_05898	495831
PAPLA_05899	495834
PAPLA_05900	495835
PAPLA_05901	363382
PAPLA_05902	364044
PAPLA_05903	470058
PAPLA_05904	506086
PAPLA_05905	531959
PAPLA_05906	364915
PAPLA_05907	495886
PAPLA_05908	506088
PAPLA_05909	531989
PAPLA_05910	364382
PAPLA_05911	506090
PAPLA_05912	364735
PAPLA_05913	495908
PAPLA_05914	495911
PAPLA_05915	495912
PAPLA_05916	547531
PAPLA_05917	466746
PAPLA_05918	365198
PAPLA_05919	547534
PAPLA_05920	495933
PAPLA_05921	365350
PAPLA_05922	365331
PAPLA_05923	365833
PAPLA_05924	495958
PAPLA_05925	495959
PAPLA_05926	495962
PAPLA_05927	547542
PAPLA_05928	366033
PAPLA_05929	495968
PAPLA_05930	495975
PAPLA_05931	495977
PAPLA_05932	466787
PAPLA_05933	466789
PAPLA_05934	366242
PAPLA_05935	506104
PAPLA_05936	495997
PAPLA_05937	495999
PAPLA_05938	456054
PAPLA_05939	496003
PAPLA_05940	496005
PAPLA_05941	496006
PAPLA_05942	496017
PAPLA_05943	496025
PAPLA_05944	496030
PAPLA_05945	512224
PAPLA_05946	512225
PAPLA_05947	367027
PAPLA_05948	496050
PAPLA_05949	496051
PAPLA_05950	367265
PAPLA_05951	367812
PAPLA_05952	496066
PAPLA_05953	496069
PAPLA_05954	496072
PAPLA_05955	496076
PAPLA_05956	441398
PAPLA_05957	496083
PAPLA_05958	496086
PAPLA_05959	496089
PAPLA_05960	466843
PAPLA_05961	496102
PAPLA_05962	496105
PAPLA_05963	368245
PAPLA_05964	496110
PAPLA_05965	496113
PAPLA_05966	496118
PAPLA_05967	496124
PAPLA_05968	496125
PAPLA_05969	496155
PAPLA_05970	536087
PAPLA_05971	466890
PAPLA_05972	541856
PAPLA_05973	441414
PAPLA_05974	368968
PAPLA_05975	368968
PAPLA_05976	369008
PAPLA_05977	496166
PAPLA_05978	441290
PAPLA_05979	369108
PAPLA_05980	496173
PAPLA_05981	496176
PAPLA_05982	496184
PAPLA_05983	496189
PAPLA_05984	369379
PAPLA_05985	496194
PAPLA_05986	496196
PAPLA_05987	496199
PAPLA_05988	496200
PAPLA_05989	532199
PAPLA_05990	532201
PAPLA_05991	496206
PAPLA_05992	496209
PAPLA_05993	496209
PAPLA_05994	496218
PAPLA_05995	496221
PAPLA_05996	496225
PAPLA_05997	369860
PAPLA_05998	496228
PAPLA_05999	496232
PAPLA_06000	496237
PAPLA_06001	496240
PAPLA_06002	370040
PAPLA_06003	370058
PAPLA_06004	496259
PAPLA_06005	496268
PAPLA_06006	496274
PAPLA_06007	496276
PAPLA_06008	494939
PAPLA_06009	496280
PAPLA_06010	496283
PAPLA_06011	506158
PAPLA_06012	370391
PAPLA_06013	126350
PAPLA_06014	512306
PAPLA_06015	496294
PAPLA_06016	496299
PAPLA_06017	440973
PAPLA_06018	370522
PAPLA_06019	496310
PAPLA_06020	496318
PAPLA_06021	496323
PAPLA_06022	496324
PAPLA_06023	370674
PAPLA_06024	496333
PAPLA_06025	466980
PAPLA_06026	512321
PAPLA_06027	468638
PAPLA_06028	500520
PAPLA_06029	496340
PAPLA_06030	370809
PAPLA_06031	496343
PAPLA_06032	496344
PAPLA_06033	496348
PAPLA_06034	506167
PAPLA_06035	371134
PAPLA_06036	456252
PAPLA_06037	496362
PAPLA_06038	371185
PAPLA_06039	472010
PAPLA_06040	496368
PAPLA_06041	512335
PAPLA_06042	512336
PAPLA_06043	496386
PAPLA_06044	496392
PAPLA_06045	496398
PAPLA_06046	496400
PAPLA_06047	496405
PAPLA_06048	496407
PAPLA_06049	467023
PAPLA_06050	372139
PAPLA_06051	496416
PAPLA_06052	512346
PAPLA_06053	496421
PAPLA_06054	512352
PAPLA_06055	512353
PAPLA_06056	475710
PAPLA_06057	506180
PAPLA_06058	456285
PAPLA_06059	547660
PAPLA_06060	496458
PAPLA_06061	496488
PAPLA_06062	496495
PAPLA_06063	372938
PAPLA_06064	506184
PAPLA_06065	496515
PAPLA_06066	467056
PAPLA_06067	532422
PAPLA_06068	496522
PAPLA_06069	512367
PAPLA_06070	496536
PAPLA_06071	496563
PAPLA_06072	433551
PAPLA_06073	512371
PAPLA_06074	496575
PAPLA_06075	530836
PAPLA_06076	496580
PAPLA_06077	496586
PAPLA_06078	532460
PAPLA_06079	373985
PAPLA_06080	496608
PAPLA_06081	374047
PAPLA_06082	532479
PAPLA_06083	496630
PAPLA_06084	496637
PAPLA_06085	496637
PAPLA_06086	496648
PAPLA_06087	496653
PAPLA_06088	442071
PAPLA_06089	442071
PAPLA_06090	496659
PAPLA_06091	496669
PAPLA_06092	506193
PAPLA_06093	496686
PAPLA_06094	496687
PAPLA_06095	496691
PAPLA_06096	496695
PAPLA_06097	375357
PAPLA_06098	375306
PAPLA_06099	496700
PAPLA_06100	474347
PAPLA_06101	375465
PAPLA_06102	375104
PAPLA_06103	496707
PAPLA_06104	496708
PAPLA_06105	496711
PAPLA_06106	467115
PAPLA_06107	496716
PAPLA_06108	496721
PAPLA_06109	442484
PAPLA_06110	375827
PAPLA_06111	496731
PAPLA_06112	496737
PAPLA_06113	496739
PAPLA_06114	376441
PAPLA_06115	376069
PAPLA_06116	496750
PAPLA_06117	496754
PAPLA_06118	547703
PAPLA_06119	538803
PAPLA_06120	442108
PAPLA_06121	512418
PAPLA_06122	541999
PAPLA_06123	512420
PAPLA_06124	512420
PAPLA_06125	496772
PAPLA_06126	463439
PAPLA_06127	496791
PAPLA_06128	496797
PAPLA_06129	496800
PAPLA_06130	377313
PAPLA_06131	512431
PAPLA_06132	496810
PAPLA_06133	496813
PAPLA_06134	496814
PAPLA_06135	496826
PAPLA_06136	496830
PAPLA_06137	496831
PAPLA_06138	542018
PAPLA_06139	496838
PAPLA_06140	496841
PAPLA_06141	377870
PAPLA_06142	377785
PAPLA_06143	377736
PAPLA_06144	474383
PAPLA_06145	474389
PAPLA_06146	456416
PAPLA_06147	496857
PAPLA_06148	496858
PAPLA_06149	496861
PAPLA_06150	496863
PAPLA_06151	512461
PAPLA_06152	496867
PAPLA_06153	378139
PAPLA_06154	462764
PAPLA_06155	378371
PAPLA_06156	542039
PAPLA_06157	532705
PAPLA_06158	378509
PAPLA_06159	512469
PAPLA_06160	512469
PAPLA_06161	496899
PAPLA_06162	496905
PAPLA_06163	542047
PAPLA_06164	456449
PAPLA_06165	467200
PAPLA_06166	378727
PAPLA_06167	378723
PAPLA_06168	442358
PAPLA_06169	496925
PAPLA_06170	496928
PAPLA_06171	335571
PAPLA_06172	496940
PAPLA_06173	444221
PAPLA_06174	378894
PAPLA_06175	496944
PAPLA_06176	496946
PAPLA_06177	496950
PAPLA_06178	496950
PAPLA_06179	496954
PAPLA_06180	547751
PAPLA_06181	496972
PAPLA_06182	512494
PAPLA_06183	496980
PAPLA_06184	496984
PAPLA_06185	496985
PAPLA_06186	512498
PAPLA_06187	488333
PAPLA_06188	467232
PAPLA_06189	496989
PAPLA_06190	496997
PAPLA_06191	497001
PAPLA_06192	379825
PAPLA_06193	495478
PAPLA_06194	497005
PAPLA_06195	506234
PAPLA_06196	442147
PAPLA_06197	380009
PAPLA_06198	497035
PAPLA_06199	497036
PAPLA_06200	497041
PAPLA_06201	497043
PAPLA_06202	497045
PAPLA_06203	536189
PAPLA_06204	497050
PAPLA_06205	506241
PAPLA_06206	497062
PAPLA_06207	497064
PAPLA_06208	497065
PAPLA_06209	497070
PAPLA_06210	497082
PAPLA_06211	497084
PAPLA_06212	497090
PAPLA_06213	497091
PAPLA_06214	474448
PAPLA_06215	497101
PAPLA_06216	497103
PAPLA_06217	497105
PAPLA_06218	532806
PAPLA_06219	381089
PAPLA_06220	506251
PAPLA_06221	497132
PAPLA_06222	497136
PAPLA_06223	497141
PAPLA_06224	381589
PAPLA_06225	381691
PAPLA_06226	474460
PAPLA_06227	497149
PAPLA_06228	497151
PAPLA_06229	497152
PAPLA_06230	381810
PAPLA_06231	497162
PAPLA_06232	497165
PAPLA_06233	497169
PAPLA_06234	442498
PAPLA_06235	497184
PAPLA_06236	381996
PAPLA_06237	381990
PAPLA_06238	497231
PAPLA_06239	497240
PAPLA_06240	497241
PAPLA_06241	512553
PAPLA_06242	497246
PAPLA_06243	497248
PAPLA_06244	497252
PAPLA_06245	442283
PAPLA_06246	512559
PAPLA_06247	382679
PAPLA_06248	497268
PAPLA_06249	497270
PAPLA_06250	497276
PAPLA_06251	497277
PAPLA_06252	497282
PAPLA_06253	512566
PAPLA_06254	383602
PAPLA_06255	383197
PAPLA_06256	512568
PAPLA_06257	497292
PAPLA_06258	497300
PAPLA_06259	542140
PAPLA_06260	497306
PAPLA_06261	497309
PAPLA_06262	512574
PAPLA_06263	383837
PAPLA_06264	512576
PAPLA_06265	442489
PAPLA_06266	497334
PAPLA_06267	497336
PAPLA_06268	383864
PAPLA_06269	497340
PAPLA_06270	384052
PAPLA_06271	497348
PAPLA_06272	497349
PAPLA_06273	497352
PAPLA_06274	512587
PAPLA_06275	497365
PAPLA_06276	497368
PAPLA_06277	384387
PAPLA_06278	497373
PAPLA_06279	497375
PAPLA_06280	497378
PAPLA_06281	456667
PAPLA_06282	497391
PAPLA_06283	497402
PAPLA_06284	467423
PAPLA_06285	497407
PAPLA_06286	497408
PAPLA_06287	442090
PAPLA_06288	497419
PAPLA_06289	497425
PAPLA_06290	542172
PAPLA_06291	442546
PAPLA_06292	497442
PAPLA_06293	456688
PAPLA_06294	386003
PAPLA_06295	129763
PAPLA_06296	467448
PAPLA_06297	386265
PAPLA_06298	468638
PAPLA_06299	473107
PAPLA_06300	533089
PAPLA_06301	497512
PAPLA_06302	497515
PAPLA_06303	497516
PAPLA_06304	386963
PAPLA_06305	386989
PAPLA_06306	497528
PAPLA_06307	497532
PAPLA_06308	542196
PAPLA_06309	497536
PAPLA_06310	456742
PAPLA_06311	497539
PAPLA_06312	497546
PAPLA_06313	497549
PAPLA_06314	497554
PAPLA_06315	542205
PAPLA_06316	512642
PAPLA_06317	387672
PAPLA_06318	497577
PAPLA_06319	497579
PAPLA_06320	497654
PAPLA_06321	497618
PAPLA_06322	388416
PAPLA_06323	546487
PAPLA_06324	388570
PAPLA_06325	497628
PAPLA_06326	388614
PAPLA_06327	547900
PAPLA_06328	388692
PAPLA_06329	497648
PAPLA_06330	497652
PAPLA_06331	497654
PAPLA_06332	533190
PAPLA_06333	536277
PAPLA_06334	388875
PAPLA_06335	497662
PAPLA_06336	497663
PAPLA_06337	497664
PAPLA_06338	497666
PAPLA_06339	497668
PAPLA_06340	497673
PAPLA_06341	389030
PAPLA_06342	542245
PAPLA_06343	542246
PAPLA_06344	497688
PAPLA_06345	456822
PAPLA_06346	497697
PAPLA_06347	474596
PAPLA_06348	512688
PAPLA_06349	389361
PAPLA_06350	442451
PAPLA_06351	389488
PAPLA_06352	542256
PAPLA_06353	497716
PAPLA_06354	497718
PAPLA_06355	497720
PAPLA_06356	497721
PAPLA_06357	497726
PAPLA_06358	497730
PAPLA_06359	497736
PAPLA_06360	467590
PAPLA_06361	390079
PAPLA_06362	390088
PAPLA_06363	390285
PAPLA_06364	390322
PAPLA_06365	390323
PAPLA_06366	497758
PAPLA_06367	542271
PAPLA_06368	390410
PAPLA_06369	390454
PAPLA_06370	497768
PAPLA_06371	497770
PAPLA_06372	456864
PAPLA_06373	497772
PAPLA_06374	497779
PAPLA_06375	497781
PAPLA_06376	493669
PAPLA_06377	512718
PAPLA_06378	390782
PAPLA_06379	512720
PAPLA_06380	467617
PAPLA_06381	497792
PAPLA_06382	533354
PAPLA_06383	542283
PAPLA_06384	497800
PAPLA_06385	497806
PAPLA_06386	497810
PAPLA_06387	512727
PAPLA_06388	390962
PAPLA_06389	512729
PAPLA_06390	512730
PAPLA_06390	512730
PAPLA_06391	497825
PAPLA_06392	497835
PAPLA_06393	497839
PAPLA_06394	497842
PAPLA_06395	391902
PAPLA_06396	533474
PAPLA_06397	544856
PAPLA_06398	547962
PAPLA_06399	474646
PAPLA_06400	547963
PAPLA_06401	497847
PAPLA_06402	497850
PAPLA_06403	392123
PAPLA_06404	497856
PAPLA_06405	497863
PAPLA_06406	497866
PAPLA_06407	542305
PAPLA_06408	512747
PAPLA_06409	392357
PAPLA_06410	497880
PAPLA_06411	497882
PAPLA_06412	497884
PAPLA_06413	497890
PAPLA_06414	497892
PAPLA_06415	497895
PAPLA_06416	497909
PAPLA_06417	497915
PAPLA_06418	392954
PAPLA_06419	392893
PAPLA_06420	497922
PAPLA_06421	383837
PAPLA_06422	497928
PAPLA_06423	497928
PAPLA_06424	495949
PAPLA_06425	475238
PAPLA_06426	130142
PAPLA_06427	483979
PAPLA_06428	449198
