LogFC_ATS_AC_wo,Reaction,NAME,EQUATION,SUBSYSTEM
2.6510858895604,t_0435,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:0, 2-18:1), endoplasmic reticulum membrane","S-adenosyl-L-methionine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:1)[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidylcholine (1-18:0, 2-18:1)[erm]",
2.65107361563811,t_0436,"phosphatidyl-N,N-dimethylethanolamine methyltransferase (1-18:0, 2-18:2), endoplasmic reticulum membrane","phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:2)[erm] + S-adenosyl-L-methionine[erm] => phosphatidylcholine (1-18:0, 2-18:2)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]",
2.65089851528507,t_0438,"phosphatidyl-N-methylethanolamine methyltransferase (1-16:0, 2-18:1), endoplasmic reticulum membrane","S-adenosyl-L-methionine[erm] + phosphatidyl-N-methylethanolamine (1-16:0, 2-18:1)[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:1)[erm]",
2.65089851534197,t_0439,"phosphatidyl-N-methylethanolamine methyltransferase (1-16:0, 2-18:2), endoplasmic reticulum membrane","phosphatidyl-N-methylethanolamine (1-16:0, 2-18:2)[erm] + S-adenosyl-L-methionine[erm] => phosphatidyl-N,N-dimethylethanolamine (1-16:0, 2-18:2)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]",
2.6510858895604,t_0441,"phosphatidyl-N-methylethanolamine methyltransferase (1-18:0, 2-18:1), endoplasmic reticulum membrane","S-adenosyl-L-methionine[erm] + phosphatidyl-N-methylethanolamine (1-18:0, 2-18:1)[erm] => H+[erm] + S-adenosyl-L-homocysteine[erm] + phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:1)[erm]",
2.65107361563811,t_0442,"phosphatidyl-N-methylethanolamine methyltransferase (1-18:0, 2-18:2), endoplasmic reticulum membrane","phosphatidyl-N-methylethanolamine (1-18:0, 2-18:2)[erm] + S-adenosyl-L-methionine[erm] => phosphatidyl-N,N-dimethylethanolamine (1-18:0, 2-18:2)[erm] + H+[erm] + S-adenosyl-L-homocysteine[erm]",
2.2115324731632,t_0451,"PI 3,5-P2 phosphatase (1-16:0, 2-18:2), vacuolar membrane","1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:2)[vm] + H2O[vm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:2)[vm] + phosphate[vm]",
2.21153247315661,t_0454,"PI 3,5-P2 phosphatase (1-18:0, 2-18:2), vacuolar membrane","1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:2)[vm] + H2O[vm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:2)[vm] + phosphate[vm]",
2.21111624475338,t_0457,"PI 3-P 5-kinase (1-16:0, 2-18:2), vacuolar membrane","1-phosphatidyl-1D-myo-inositol 3-phosphate (1-16:0, 2-18:2)[vm] + ATP[vm] => 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-16:0, 2-18:2)[vm] + H+[vm] + ADP[vm]",
2.21153247315661,t_0460,"PI 3-P 5-kinase (1-18:0, 2-18:2), vacuolar membrane","1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:0, 2-18:2)[vm] + ATP[vm] => 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:0, 2-18:2)[vm] + H+[vm] + ADP[vm]",
2.21153247320195,t_0475,"PI 4,5-P2 phosphatase (1-16:0, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[ce] + phosphate[ce]",
2.21153247319969,t_0478,"PI 4,5-P2 phosphatase (1-18:0, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[ce] + phosphate[ce]",
2.21153247316195,t_0487,"PI 4-P 5-kinase (1-16:0, 2-18:2), nucleus","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[n] + ATP[n] => 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2)[n] + ADP[n] + H+[n]",
2.21153247316603,t_0490,"PI 4-P 5-kinase (1-18:0, 2-18:2), nucleus","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[n] + ATP[n] => 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2)[n] + ADP[n] + H+[n]",
2.21153247320195,t_0493,"PI 4-P 5-kinase (1-16:0, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[ce] + ATP[ce] => 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2)[ce] + H+[ce] + ADP[ce]",
2.21153247319969,t_0496,"PI 4-P 5-kinase (1-18:0, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[ce] + ATP[ce] => 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2)[ce] + H+[ce] + ADP[ce]",
2.21153247320108,t_0499,"PI 4-P phosphatase (1-16:0, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[ce] + phosphate[ce]",
2.21153247319129,t_0502,"PI 4-P phosphatase (1-18:0, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[ce] + phosphate[ce]",
2.2115324731681,t_0504,"PI 4-P phosphatase (1-16:0, 2-18:1), endoplasmic reticulum membrane","H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[erm] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]",
2.21153247319573,t_0505,"PI 4-P phosphatase (1-16:0, 2-18:2), endoplasmic reticulum membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[erm] + H2O[erm] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[erm] + phosphate[erm]",
2.21153247318075,t_0507,"PI 4-P phosphatase (1-18:0, 2-18:1), endoplasmic reticulum membrane","H2O[erm] + 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[erm] => phosphate[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]",
2.21153247319642,t_0508,"PI 4-P phosphatase (1-18:0, 2-18:2), endoplasmic reticulum membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[erm] + H2O[erm] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[erm] + phosphate[erm]",
2.21153247310605,t_0511,"PI 4-P phosphatase (1-16:0, 2-18:2), Golgi membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[gm] + H2O[gm] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[gm] + phosphate[gm]",
2.21153247310677,t_0514,"PI 4-P phosphatase (1-18:0, 2-18:2), Golgi membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[gm] + H2O[gm] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[gm] + phosphate[gm]",
2.19937614569297,t_0522,"PI synthase (1-16:0, 2-18:1), endoplasmic reticulum membrane","CDP-diacylglycerol (1-16:0, 2-18:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:1)[erm]",
2.19941348504932,t_0523,"PI synthase (1-16:0, 2-18:2), endoplasmic reticulum membrane","CDP-diacylglycerol (1-16:0, 2-18:2)[erm] + myo-inositol[erm] => 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[erm] + H+[erm] + CMP[erm]",
2.20889624332145,t_0525,"PI synthase (1-18:0, 2-18:1), endoplasmic reticulum membrane","CDP-diacylglycerol (1-18:0, 2-18:1)[erm] + myo-inositol[erm] => H+[erm] + CMP[erm] + 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:1)[erm]",
2.20889595602375,t_0526,"PI synthase (1-18:0, 2-18:2), endoplasmic reticulum membrane","CDP-diacylglycerol (1-18:0, 2-18:2)[erm] + myo-inositol[erm] => 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[erm] + H+[erm] + CMP[erm]",
2.64311107738406,t_0529,"PS decarboxylase (1-16:0, 2-18:2), mitochondrial membrane","phosphatidyl-L-serine (1-16:0, 2-18:2)[mm] + H+[mm] => phosphatidylethanolamine (1-16:0, 2-18:2)[mm] + carbon dioxide[mm]",
2.6436319896932,t_0532,"PS decarboxylase (1-18:0, 2-18:2), mitochondrial membrane","phosphatidyl-L-serine (1-18:0, 2-18:2)[mm] + H+[mm] => phosphatidylethanolamine (1-18:0, 2-18:2)[mm] + carbon dioxide[mm]",
2.63453697867174,t_0535,"PS decarboxylase (1-16:0, 2-18:2), vacuolar membrane","phosphatidyl-L-serine (1-16:0, 2-18:2)[vm] + H+[vm] => phosphatidylethanolamine (1-16:0, 2-18:2)[vm] + carbon dioxide[vm]",
2.64493719086124,t_0538,"PS decarboxylase (1-18:0, 2-18:2), vacuolar membrane","phosphatidyl-L-serine (1-18:0, 2-18:2)[vm] + H+[vm] => phosphatidylethanolamine (1-18:0, 2-18:2)[vm] + carbon dioxide[vm]",
2.61947177258862,t_0546,"PS synthase (1-16:0, 2-18:1), endoplasmic reticulum membrane","CDP-diacylglycerol (1-16:0, 2-18:1)[erm] + L-serine[erm] => H+[erm] + CMP[erm] + phosphatidyl-L-serine (1-16:0, 2-18:1)[erm]",
2.61952897471102,t_0547,"PS synthase (1-16:0, 2-18:2), endoplasmic reticulum membrane","CDP-diacylglycerol (1-16:0, 2-18:2)[erm] + L-serine[erm] => phosphatidyl-L-serine (1-16:0, 2-18:2)[erm] + H+[erm] + CMP[erm]",
2.62192084487648,t_0549,"PS synthase (1-18:0, 2-18:1), endoplasmic reticulum membrane","CDP-diacylglycerol (1-18:0, 2-18:1)[erm] + L-serine[erm] => H+[erm] + CMP[erm] + phosphatidyl-L-serine (1-18:0, 2-18:1)[erm]",
2.62166999579373,t_0550,"PS synthase (1-18:0, 2-18:2), endoplasmic reticulum membrane","CDP-diacylglycerol (1-18:0, 2-18:2)[erm] + L-serine[erm] => phosphatidyl-L-serine (1-18:0, 2-18:2)[erm] + H+[erm] + CMP[erm]",
2.37790688066393,t_0571,"1-monoglyceride (18:0) transport, ER membrane-lipid particle",1-monoglyceride (18:0)[erm] <=> 1-monoglyceride (18:0)[lp],
2.37790688066393,t_0573,"1-monoglyceride (18:0) transport, ER membrane-vacuolar membrane",1-monoglyceride (18:0)[erm] <=> 1-monoglyceride (18:0)[vm],
2.21186930658572,t_0581,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2) transport, ER membrane-cell envelope","1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[ce]",
2.21186930658621,t_0584,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2) transport, ER membrane-cell envelope","1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[ce]",
2.20053904237713,t_0587,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2) transport, ER membrane-Golgi membrane","1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[gm]",
2.20989757104657,t_0590,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2) transport, ER membrane-Golgi membrane","1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[gm]",
2.21153247316195,t_0593,"1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2) transport, ER membrane-nucleus","1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-16:0, 2-18:2)[n]",
2.21153247316603,t_0596,"1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2) transport, ER membrane-nucleus","1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[erm] <=> 1-phosphatidyl-1D-myo-inositol (1-18:0, 2-18:2)[n]",
2.21153247316367,t_0628,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) transport, cytoplasm-cell envelope","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[c] <=> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[ce]",
2.21153247316195,t_0629,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2) transport, cytoplasm-cell envelope","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2)[c] <=> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2)[ce]",
2.21153247317254,t_0631,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) transport, cytoplasm-cell envelope","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[c] <=> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[ce]",
2.21153247316603,t_0632,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2) transport, cytoplasm-cell envelope","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2)[c] <=> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2)[ce]",
2.21153247316367,t_0640,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1) transport, cytoplasm-nucleus","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[c] <=> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:1)[n]",
2.21153247316195,t_0641,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2) transport, cytoplasm-nucleus","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2)[c] <=> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-16:0, 2-18:2)[n]",
2.21153247317254,t_0643,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1) transport, cytoplasm-nucleus","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[c] <=> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:1)[n]",
2.21153247316603,t_0644,"1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2) transport, cytoplasm-nucleus","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2)[c] <=> 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:0, 2-18:2)[n]",
2.2115324731681,t_0652,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1) transport, cell envelope-endoplasmic reticulum membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[ce] <=> 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:1)[erm]",
2.21153247319573,t_0653,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2) transport, cell envelope-endoplasmic reticulum membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[ce] <=> 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-16:0, 2-18:2)[erm]",
2.21153247318075,t_0655,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1) transport, cell envelope-endoplasmic reticulum membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[ce] <=> 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:1)[erm]",
2.21153247319642,t_0656,"1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2) transport, cell envelope-endoplasmic reticulum membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[ce] <=> 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:0, 2-18:2)[erm]",
2.19965258795371,t_0665,"diglyceride (1-16:0, 2-18:2) transport, ER membrane-Golgi membrane","diglyceride (1-16:0, 2-18:2)[erm] <=> diglyceride (1-16:0, 2-18:2)[gm]",
2.20900160218963,t_0668,"diglyceride (1-18:0, 2-18:2) transport, ER membrane-Golgi membrane","diglyceride (1-18:0, 2-18:2)[erm] <=> diglyceride (1-18:0, 2-18:2)[gm]",
2.19960915437957,t_0670,"diglyceride (1-16:0, 2-18:1) transport, ER membrane-mitochondrial membrane","diglyceride (1-16:0, 2-18:1)[erm] <=> diglyceride (1-16:0, 2-18:1)[mm]",
2.19965258801642,t_0671,"diglyceride (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane","diglyceride (1-16:0, 2-18:2)[erm] <=> diglyceride (1-16:0, 2-18:2)[mm]",
2.20899092745677,t_0673,"diglyceride (1-18:0, 2-18:1) transport, ER membrane-mitochondrial membrane","diglyceride (1-18:0, 2-18:1)[erm] <=> diglyceride (1-18:0, 2-18:1)[mm]",
2.2090016022002,t_0674,"diglyceride (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane","diglyceride (1-18:0, 2-18:2)[erm] <=> diglyceride (1-18:0, 2-18:2)[mm]",
2.19960915434811,t_0676,"diglyceride (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane","diglyceride (1-16:0, 2-18:1)[erm] <=> diglyceride (1-16:0, 2-18:1)[vm]",
2.19965258799534,t_0677,"diglyceride (1-16:0, 2-18:2) transport, ER membrane-vacuolar membrane","diglyceride (1-16:0, 2-18:2)[erm] <=> diglyceride (1-16:0, 2-18:2)[vm]",
2.20899092744202,t_0679,"diglyceride (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane","diglyceride (1-18:0, 2-18:1)[erm] <=> diglyceride (1-18:0, 2-18:1)[vm]",
2.20900160219368,t_0680,"diglyceride (1-18:0, 2-18:2) transport, ER membrane-vacuolar membrane","diglyceride (1-18:0, 2-18:2)[erm] <=> diglyceride (1-18:0, 2-18:2)[vm]",
2.19959425599607,t_0707,"phosphatidate (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane","phosphatidate (1-16:0, 2-18:2)[erm] <=> phosphatidate (1-16:0, 2-18:2)[mm]",
2.20899092745677,t_0709,"phosphatidate (1-18:0, 2-18:1) transport, ER membrane-mitochondrial membrane","phosphatidate (1-18:0, 2-18:1)[erm] <=> phosphatidate (1-18:0, 2-18:1)[mm]",
2.2090016022002,t_0710,"phosphatidate (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane","phosphatidate (1-18:0, 2-18:2)[erm] <=> phosphatidate (1-18:0, 2-18:2)[mm]",
2.19965258799534,t_0713,"phosphatidate (1-16:0, 2-18:2) transport, ER membrane-vacuolar membrane","phosphatidate (1-16:0, 2-18:2)[erm] <=> phosphatidate (1-16:0, 2-18:2)[vm]",
2.20900160219368,t_0716,"phosphatidate (1-18:0, 2-18:2) transport, ER membrane-vacuolar membrane","phosphatidate (1-18:0, 2-18:2)[erm] <=> phosphatidate (1-18:0, 2-18:2)[vm]",
2.16957825549812,t_0721,"phosphatidate (1-18:0, 2-18:1) transport, ER membrane-lipid particle","phosphatidate (1-18:0, 2-18:1)[erm] <=> phosphatidate (1-18:0, 2-18:1)[lp]",
2.1571594211415,t_0722,"phosphatidate (1-18:0, 2-18:2) transport, ER membrane-lipid particle","phosphatidate (1-18:0, 2-18:2)[erm] <=> phosphatidate (1-18:0, 2-18:2)[lp]",
3.91234652312984,t_0752,"phosphatidylethanolamine (1-18:0, 2-18:2) transport, ER membrane-lipid particle","phosphatidylethanolamine (1-18:0, 2-18:2)[erm] <=> phosphatidylethanolamine (1-18:0, 2-18:2)[lp]",
2.6431110773814,t_0754,"phosphatidylethanolamine (1-16:0, 2-18:1) transport, ER membrane-mitochondrial membrane","phosphatidylethanolamine (1-16:0, 2-18:1)[erm] <=> phosphatidylethanolamine (1-16:0, 2-18:1)[mm]",
2.64311107738406,t_0755,"phosphatidylethanolamine (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane","phosphatidylethanolamine (1-16:0, 2-18:2)[erm] <=> phosphatidylethanolamine (1-16:0, 2-18:2)[mm]",
2.64368166448646,t_0757,"phosphatidylethanolamine (1-18:0, 2-18:1) transport, ER membrane-mitochondrial membrane","phosphatidylethanolamine (1-18:0, 2-18:1)[erm] <=> phosphatidylethanolamine (1-18:0, 2-18:1)[mm]",
2.6436319896932,t_0758,"phosphatidylethanolamine (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane","phosphatidylethanolamine (1-18:0, 2-18:2)[erm] <=> phosphatidylethanolamine (1-18:0, 2-18:2)[mm]",
2.6519798414886,t_0760,"phosphatidylethanolamine (1-16:0, 2-18:1) transport, ER membrane-vacuolar membrane","phosphatidylethanolamine (1-16:0, 2-18:1)[erm] <=> phosphatidylethanolamine (1-16:0, 2-18:1)[vm]",
2.65197984141269,t_0761,"phosphatidylethanolamine (1-16:0, 2-18:2) transport, ER membrane-vacuolar membrane","phosphatidylethanolamine (1-16:0, 2-18:2)[erm] <=> phosphatidylethanolamine (1-16:0, 2-18:2)[vm]",
2.65255042872474,t_0763,"phosphatidylethanolamine (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane","phosphatidylethanolamine (1-18:0, 2-18:1)[erm] <=> phosphatidylethanolamine (1-18:0, 2-18:1)[vm]",
2.65250075382031,t_0764,"phosphatidylethanolamine (1-18:0, 2-18:2) transport, ER membrane-vacuolar membrane","phosphatidylethanolamine (1-18:0, 2-18:2)[erm] <=> phosphatidylethanolamine (1-18:0, 2-18:2)[vm]",
2.64311107738406,t_0773,"phosphatidyl-L-serine (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane","phosphatidyl-L-serine (1-16:0, 2-18:2)[erm] <=> phosphatidyl-L-serine (1-16:0, 2-18:2)[mm]",
2.6436319896932,t_0776,"phosphatidyl-L-serine (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane","phosphatidyl-L-serine (1-18:0, 2-18:2)[erm] <=> phosphatidyl-L-serine (1-18:0, 2-18:2)[mm]",
2.65197984141269,t_0779,"phosphatidyl-L-serine (1-16:0, 2-18:2) transport, ER membrane-vacuolar membrane","phosphatidyl-L-serine (1-16:0, 2-18:2)[erm] <=> phosphatidyl-L-serine (1-16:0, 2-18:2)[vm]",
2.65250075382031,t_0782,"phosphatidyl-L-serine (1-18:0, 2-18:2) transport, ER membrane-vacuolar membrane","phosphatidyl-L-serine (1-18:0, 2-18:2)[erm] <=> phosphatidyl-L-serine (1-18:0, 2-18:2)[vm]",
2.37790688066393,t_0803,"1-acyl-sn-glycerol 3-phosphate (18:0) transport, ER membrane-vacuolar membrane",1-acyl-sn-glycerol 3-phosphate (18:0)[erm] <=> 1-acyl-sn-glycerol 3-phosphate (18:0)[vm],
2.46347304434003,t_0881,arabinitol 4-dehydrogenase,L-arabinitol[c] + NAD[c] <=> L-xylulose[c] + H+[c] + NADH[c],Pentose and glucuronate interconversions
2.14995091290092,t_0882,L-xylulose reductase,L-xylulose[c] + H+[c] + NADPH[c] <=> NADP(+)[c] + xylitol[c],Pentose and glucuronate interconversions
2.21153247314674,t_0952,"DAG kinase (1-18:1, 2-18:1), endoplasmic reticulum membrane","diglyceride (1-18:1, 2-18:1)[erm] + CTP[erm] => phosphatidate (1-18:1, 2-18:1)[erm] + H+[erm] + CDP[erm]",
2.2115324731651,t_0953,"DAG kinase (1-18:1, 2-18:2), endoplasmic reticulum membrane","diglyceride (1-18:1, 2-18:2)[erm] + CTP[erm] => phosphatidate (1-18:1, 2-18:2)[erm] + H+[erm] + CDP[erm]",
2.21153247318481,t_0964,"DGPP phosphatase (1-18:1, 2-18:1), vacuolar membrane","1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:1)[vm] + H2O[vm] => phosphatidate (1-18:1, 2-18:1)[vm] + phosphate[vm] + H+[vm]",
2.21153247318481,t_0965,"DGPP phosphatase (1-18:1, 2-18:2), vacuolar membrane","1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:2)[vm] + H2O[vm] => phosphatidate (1-18:1, 2-18:2)[vm] + phosphate[vm] + H+[vm]",
2.21153247318481,t_1063,"PA kinase (1-18:1, 2-18:1), vacuolar membrane","phosphatidate (1-18:1, 2-18:1)[vm] + ATP[vm] <=> 1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:1)[vm] + ADP[vm]",
2.21153247318481,t_1064,"PA kinase (1-18:1, 2-18:2), vacuolar membrane","phosphatidate (1-18:1, 2-18:2)[vm] + ATP[vm] <=> 1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:2)[vm] + ADP[vm]",
2.21153247314674,t_1069,"PA phosphatase (1-18:1, 2-18:1), endoplasmic reticulum membrane","phosphatidate (1-18:1, 2-18:1)[erm] + H2O[erm] => diglyceride (1-18:1, 2-18:1)[erm] + phosphate[erm]",
2.2115324731651,t_1070,"PA phosphatase (1-18:1, 2-18:2), endoplasmic reticulum membrane","phosphatidate (1-18:1, 2-18:2)[erm] + H2O[erm] => diglyceride (1-18:1, 2-18:2)[erm] + phosphate[erm]",
1.5426439795696,t_1086,"PC (1-16:0, 2-18:2) diacylglycerol (1-18:1, 2-18:1) acyltransferase, endoplasmic reticulum membrane","phosphatidylcholine (1-16:0, 2-18:2)[erm] + diglyceride (1-18:1, 2-18:1)[erm] <=> triglyceride (1-18:1, 2-18:1, 3-18:2)[erm] + 1-acylglycerophosphocholine (16:0)[erm]",
2.79997143843691,t_1088,"PC (1-18:1, 2-18:2) diacylglycerol (1-18:1, 2-18:1) acyltransferase, endoplasmic reticulum membrane","diglyceride (1-18:1, 2-18:1)[erm] + phosphatidylcholine (1-18:1, 2-18:2)[erm] <=> triglyceride (1-18:1, 2-18:1, 3-18:2)[erm] + 1-acylglycerophosphocholine (18:1)[erm]",
1.47372913695804,t_1115,"PE (1-16:0, 2-18:1) diacylglycerol (1-16:0, 2-18:2) acyltransferase, endoplasmic reticulum membrane","diglyceride (1-16:0, 2-18:2)[erm] + phosphatidylethanolamine (1-16:0, 2-18:1)[erm] <=> triglyceride (1-16:0, 2-18:2, 3-18:1)[erm] + 1-acylglycerophosphoethanolamine (16:0)[erm]",
