LogFC_Ac_ATS_Par,Reaction,NAME,EQUATION,SUBSYSTEM
1.87801123015897,t_0763,"phosphatidylethanolamine (1-18:0, 2-18:1) transport, ER membrane-vacuolar membrane","phosphatidylethanolamine (1-18:0, 2-18:1)[erm] <=> phosphatidylethanolamine (1-18:0, 2-18:1)[vm]",
1.87797573815042,t_0764,"phosphatidylethanolamine (1-18:0, 2-18:2) transport, ER membrane-vacuolar membrane","phosphatidylethanolamine (1-18:0, 2-18:2)[erm] <=> phosphatidylethanolamine (1-18:0, 2-18:2)[vm]",
1.86875478358454,t_0773,"phosphatidyl-L-serine (1-16:0, 2-18:2) transport, ER membrane-mitochondrial membrane","phosphatidyl-L-serine (1-16:0, 2-18:2)[erm] <=> phosphatidyl-L-serine (1-16:0, 2-18:2)[mm]",
1.86910697421891,t_0776,"phosphatidyl-L-serine (1-18:0, 2-18:2) transport, ER membrane-mitochondrial membrane","phosphatidyl-L-serine (1-18:0, 2-18:2)[erm] <=> phosphatidyl-L-serine (1-18:0, 2-18:2)[mm]",
1.87762354763699,t_0779,"phosphatidyl-L-serine (1-16:0, 2-18:2) transport, ER membrane-vacuolar membrane","phosphatidyl-L-serine (1-16:0, 2-18:2)[erm] <=> phosphatidyl-L-serine (1-16:0, 2-18:2)[vm]",
1.87797573815042,t_0782,"phosphatidyl-L-serine (1-18:0, 2-18:2) transport, ER membrane-vacuolar membrane","phosphatidyl-L-serine (1-18:0, 2-18:2)[erm] <=> phosphatidyl-L-serine (1-18:0, 2-18:2)[vm]",
1.62803104341205,t_0803,"1-acyl-sn-glycerol 3-phosphate (18:0) transport, ER membrane-vacuolar membrane",1-acyl-sn-glycerol 3-phosphate (18:0)[erm] <=> 1-acyl-sn-glycerol 3-phosphate (18:0)[vm],
4.68398097595686,t_0874,"linoleate transport, cytoplasm-endoplasmic reticulum membrane",linoleate[c] <=> linoleate[erm],Transport between c and erm
1.41677353451658,t_0881,arabinitol 4-dehydrogenase,L-arabinitol[c] + NAD[c] <=> L-xylulose[c] + H+[c] + NADH[c],Pentose and glucuronate interconversions
1.36940247600645,t_0882,L-xylulose reductase,L-xylulose[c] + H+[c] + NADPH[c] <=> NADP(+)[c] + xylitol[c],Pentose and glucuronate interconversions
1.4309840362688,t_0952,"DAG kinase (1-18:1, 2-18:1), endoplasmic reticulum membrane","diglyceride (1-18:1, 2-18:1)[erm] + CTP[erm] => phosphatidate (1-18:1, 2-18:1)[erm] + H+[erm] + CDP[erm]",
1.43098403627082,t_0953,"DAG kinase (1-18:1, 2-18:2), endoplasmic reticulum membrane","diglyceride (1-18:1, 2-18:2)[erm] + CTP[erm] => phosphatidate (1-18:1, 2-18:2)[erm] + H+[erm] + CDP[erm]",
1.43098403626944,t_0964,"DGPP phosphatase (1-18:1, 2-18:1), vacuolar membrane","1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:1)[vm] + H2O[vm] => phosphatidate (1-18:1, 2-18:1)[vm] + phosphate[vm] + H+[vm]",
1.43098403626944,t_0965,"DGPP phosphatase (1-18:1, 2-18:2), vacuolar membrane","1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:2)[vm] + H2O[vm] => phosphatidate (1-18:1, 2-18:2)[vm] + phosphate[vm] + H+[vm]",
1.43098403626944,t_1063,"PA kinase (1-18:1, 2-18:1), vacuolar membrane","phosphatidate (1-18:1, 2-18:1)[vm] + ATP[vm] <=> 1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:1)[vm] + ADP[vm]",
1.43098403626944,t_1064,"PA kinase (1-18:1, 2-18:2), vacuolar membrane","phosphatidate (1-18:1, 2-18:2)[vm] + ATP[vm] <=> 1,2-diacylglycerol 3-diphosphate (1-18:1, 2-18:2)[vm] + ADP[vm]",
1.4309840362688,t_1069,"PA phosphatase (1-18:1, 2-18:1), endoplasmic reticulum membrane","phosphatidate (1-18:1, 2-18:1)[erm] + H2O[erm] => diglyceride (1-18:1, 2-18:1)[erm] + phosphate[erm]",
1.43098403627082,t_1070,"PA phosphatase (1-18:1, 2-18:2), endoplasmic reticulum membrane","phosphatidate (1-18:1, 2-18:2)[erm] + H2O[erm] => diglyceride (1-18:1, 2-18:2)[erm] + phosphate[erm]",
1.89520236775132,t_1088,"PC (1-18:1, 2-18:2) diacylglycerol (1-18:1, 2-18:1) acyltransferase, endoplasmic reticulum membrane","diglyceride (1-18:1, 2-18:1)[erm] + phosphatidylcholine (1-18:1, 2-18:2)[erm] <=> triglyceride (1-18:1, 2-18:1, 3-18:2)[erm] + 1-acylglycerophosphocholine (18:1)[erm]",
1.95244720771093,t_1118,"PE (1-18:1, 2-18:2) diacylglycerol (1-16:0, 2-18:2) acyltransferase, endoplasmic reticulum membrane","diglyceride (1-16:0, 2-18:2)[erm] + phosphatidylethanolamine (1-18:1, 2-18:2)[erm] <=> triglyceride (1-16:0, 2-18:2, 3-18:2)[erm] + 1-acylglycerophosphoethanolamine (18:1)[erm]",
1.43098403630221,t_1173,"phosphatidylinositol 4-kinase (1-18:1, 2-18:1), cell envelope","1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[ce] + ATP[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[ce] + H+[ce] + ADP[ce]",
1.43098403630221,t_1174,"phosphatidylinositol 4-kinase (1-18:1, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:2)[ce] + ATP[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:2)[ce] + H+[ce] + ADP[ce]",
1.43098403629021,t_1185,"phosphatidylinositol 4-kinase (1-18:1, 2-18:1), Golgi membrane","1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[gm] + ATP[gm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[gm] + H+[gm] + ADP[gm]",
1.43098403628866,t_1186,"phosphatidylinositol 4-kinase (1-18:1, 2-18:2), Golgi membrane","1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:2)[gm] + ATP[gm] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:2)[gm] + H+[gm] + ADP[gm]",
1.43098403625121,t_1215,"PI 3,5-P2 phosphatase (1-18:1, 2-18:1), vacuolar membrane","1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)[vm] + H2O[vm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)[vm] + phosphate[vm]",
1.43098403626537,t_1216,"PI 3,5-P2 phosphatase (1-18:1, 2-18:2), vacuolar membrane","1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:2)[vm] + H2O[vm] => 1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:2)[vm] + phosphate[vm]",
1.43098403626784,t_1221,"PI 3-P 5-kinase (1-18:1, 2-18:1), vacuolar membrane","1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:1)[vm] + ATP[vm] => 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:1)[vm] + H+[vm] + ADP[vm]",
1.4309840362676,t_1222,"PI 3-P 5-kinase (1-18:1, 2-18:2), vacuolar membrane","1-phosphatidyl-1D-myo-inositol 3-phosphate (1-18:1, 2-18:2)[vm] + ATP[vm] => 1-phosphatidyl-1D-myo-inositol 3,5-bisphosphate (1-18:1, 2-18:2)[vm] + H+[vm] + ADP[vm]",
1.43098403628086,t_1239,"PI 4,5-P2 phosphatase (1-18:1, 2-18:1), cell envelope","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[ce] + phosphate[ce]",
1.43098403630318,t_1240,"PI 4,5-P2 phosphatase (1-18:1, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:2)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:2)[ce] + phosphate[ce]",
1.43098403628086,t_1257,"PI 4-P 5-kinase (1-18:1, 2-18:1), cell envelope","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[ce] + ATP[ce] => 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:1)[ce] + H+[ce] + ADP[ce]",
1.43098403630318,t_1258,"PI 4-P 5-kinase (1-18:1, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:2)[ce] + ATP[ce] => 1-phosphatidyl-1D-myo-inositol 4,5-bisphosphate (1-18:1, 2-18:2)[ce] + H+[ce] + ADP[ce]",
1.43098403630221,t_1263,"PI 4-P phosphatase (1-18:1, 2-18:1), cell envelope","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[ce] + phosphate[ce]",
1.43098403630221,t_1264,"PI 4-P phosphatase (1-18:1, 2-18:2), cell envelope","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:2)[ce] + H2O[ce] => 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:2)[ce] + phosphate[ce]",
1.43098403629021,t_1275,"PI 4-P phosphatase (1-18:1, 2-18:1), Golgi membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:1)[gm] + H2O[gm] => 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:1)[gm] + phosphate[gm]",
1.43098403628866,t_1276,"PI 4-P phosphatase (1-18:1, 2-18:2), Golgi membrane","1-phosphatidyl-1D-myo-inositol 4-phosphate (1-18:1, 2-18:2)[gm] + H2O[gm] => 1-phosphatidyl-1D-myo-inositol (1-18:1, 2-18:2)[gm] + phosphate[gm]",
1.36882705030878,y200001,glycinamide ribonucleotide transformylase,5-phospho-ribosyl-glycineamide[c] + ATP[c] + formate[c] => 5'-phosphoribosyl-N-formylglycineamide[c] + ADP[c] + phosphate[c],Purine metabolism
1.43098403627306,y200003,ATP-citrate lyase,ATP[c] + citrate[c] + coenzyme A[c] => acetyl-CoA[c] + ADP[c] + oxaloacetate[c] + phosphate[c],Citrate cycle (TCA cycle)
1.43098403627396,y300060,GTP diphosphohydrolase (diphosphate-forming);,GTP[c] + H2O[c] => diphosphate[c] + GMP[c] + H+[c],Purine metabolism
1.43098403629271,y300061,"GTP diphosphate-lyase (cyclizing; 3',5'-cyclic-GMP-forming)","GTP[c] + H2O[c] => 3',5'-cyclic GMP[c] + diphosphate[c] + H+[c]",Purine metabolism
1.4993916372379,y300062,L-aspartate 1-carboxy-lyase (beta-alanine-forming),H+[c] + L-aspartate[c] => beta-alanine[c] + carbon dioxide[c],beta-Alanine metabolism
2.0154408928783,y300065,L-Serine:pyruvate aminotransferase,L-serine[c] + pyruvate[c] <=> hydroxypyruvate[c] + L-alanine[c],"Glycine, serine and threonine metabolism"
1.43098403630246,y300069,Uridine triphosphate pyrophosphohydrolase,H2O[c] + UTP[c] => diphosphate[c] + H+[c] + UMP[c],Pyrimidine metabolism
1.43098403627163,y300073,N-Acetyl-D-glucosamine-6-phosphate amidohydrolase,H2O[c] + N-acetyl-D-glucosamine 6-phosphate[c] => acetate[c] + alpha-D-glucosamine 6-phosphate[c],Amino sugar and nucleotide sugar metabolism
1.43098403626238,y300074,dTDP phosphohydrolase,dTDP[c] + H2O[c] => dTMP[c] + H+[c] + phosphate[c],Pyrimidine metabolism
1.43098403628781,y300075,dTTP nucleotidohydrolase,dTTP[c] + H2O[c] => dTDP[c] + H+[c] + phosphate[c],Pyrimidine metabolism
